epoch,train_loss,val_auc,lr
1,0.3545904019030144,0.8894984960028243,0.001
2,0.30248200374104744,0.9006699958079295,0.001
3,0.28425158580322435,0.9133491700436123,0.001
4,0.27145754533994665,0.9151730883791396,0.001
5,0.2620232502937622,0.9179089658824308,0.001
6,0.25870343651395816,0.9251384486397835,0.001
7,0.24860128065395784,0.9265505144479337,0.001
8,0.24464900287621147,0.9213214582521273,0.001
9,0.23890473172879997,0.9215273845158158,0.001
10,0.2453650199855313,0.929058402159284,0.001
11,0.23311467305026246,0.9314339087011201,0.001
12,0.22740815397564376,0.9324488310007282,0.001
13,0.23060456903926996,0.9277272359547256,0.001
14,0.2252809784776656,0.9285950680659847,0.001
15,0.21673904014733417,0.929565863309088,0.001
16,0.21415934694034788,0.9274183465591929,0.001
17,0.21474539279021337,0.9336990976016946,0.001
18,0.20747396873977228,0.9317869251531576,0.001
19,0.20303464404556096,0.92745511910628,0.001
20,0.2040912394795488,0.9299556523082128,0.001
21,0.20104000035346434,0.934427194034022,0.001
22,0.2064604255669702,0.9322281957182046,0.001
23,0.2015475985772483,0.9328459745092703,0.001
24,0.19404944502089286,0.9318751792661669,0.001
25,0.19506428965882258,0.937722014253039,0.001
26,0.19296789076716223,0.9229982863993058,0.001
27,0.19412180620038608,0.9307205212876275,0.001
28,0.19449556228978598,0.9338682513182958,0.001
29,0.19099206277416883,0.9337799972052865,0.001
30,0.18166234270263223,0.9285068139529753,0.001
31,0.18365413723734234,0.9231453765876546,0.001
32,0.18302256272703618,0.9257635819402668,0.001
33,0.1817882841191637,0.9331695729236381,0.001
34,0.1816711066950597,0.9294555456678263,0.001
35,0.18272651045855842,0.9362216943318797,0.001
36,0.17421951647525716,0.9320958145486905,0.0005
37,0.17001735091133044,0.9325591486419897,0.0005
38,0.168206398911693,0.9271756477484169,0.0005
39,0.16661930278965023,0.9302424781754932,0.0005
40,0.16521702286793893,0.9265505144479337,0.0005
41,0.16203726482536454,0.9304778224768517,0.0005
42,0.1616870292977291,0.9314118451728678,0.0005
43,0.1605292427891115,0.9278154900677351,0.0005
44,0.15452758825642415,0.935122195173971,0.0005
45,0.1593738532768924,0.9327944929433483,0.0005
46,0.1584084488542167,0.9315037765405859,0.0005
47,0.15680249783280262,0.9326694662832515,0.00025
48,0.14722492782581623,0.9315736443800517,0.00025
49,0.15295838060133127,0.9352361900699413,0.00025
50,0.14711909955468871,0.9335520074133454,0.00025
51,0.1461166417289437,0.9294408366489915,0.00025
52,0.14843662590513926,0.9309264475513161,0.00025
53,0.144604686759818,0.9296688264409322,0.00025
54,0.14878885712400602,0.9287421582543335,0.00025
55,0.1479092444615972,0.9307572938347146,0.00025
