epoch,train_loss,val_auc,lr
1,0.33976296762638103,0.8165759033539634,0.001
2,0.27881092629243287,0.8249675684440961,0.001
3,0.2654765218133578,0.8215014459068674,0.001
4,0.25204274140436783,0.831683603145861,0.001
5,0.24604968212110578,0.8281566714413124,0.001
6,0.23747424403304554,0.8231432934245021,0.001
7,0.2323831959575663,0.8217041431312666,0.001
8,0.22463396155322538,0.826339152995865,0.001
9,0.22435931084363755,0.8302512094267723,0.001
10,0.22172411653874854,0.8382509932163995,0.001
11,0.21745144926646365,0.826035107159266,0.001
12,0.21226921574493618,0.8255621469690008,0.001
13,0.20668736594674833,0.8271634550417557,0.001
14,0.2033243109445248,0.8338997594659604,0.001
15,0.20175944502578189,0.8328930299181102,0.001
16,0.20083906146901148,0.8332916677927624,0.001
17,0.20052851978057015,0.8382915326612794,0.001
18,0.19348769460749274,0.8318863003702602,0.001
19,0.19568661491050696,0.8343524499337855,0.001
20,0.1873884598445923,0.8197920326477665,0.001
21,0.18523995196930038,0.8346632523445312,0.0005
22,0.17586476691807026,0.8364199616226589,0.0005
23,0.17315141923969027,0.8351564822572364,0.0005
24,0.1785439769096057,0.8297985189589471,0.0005
25,0.17103048935675758,0.8353253966109024,0.0005
26,0.17475444620652966,0.8327106024161509,0.0005
27,0.16600780180446006,0.8324606091727251,0.0005
28,0.16890715527503938,0.8366294154212048,0.0005
29,0.16571863478647447,0.8312444258263292,0.0005
30,0.16210957055745562,0.8288593551525634,0.0005
31,0.1643081712730415,0.8314200967541417,0.0005
32,0.1626640533423439,0.8300620253506662,0.00025
33,0.15582664672722044,0.826967514391503,0.00025
34,0.1531259688446722,0.8294066376584417,0.00025
35,0.15650901531539307,0.8288728683008567,0.00025
36,0.1547829521859326,0.8315552282370747,0.00025
37,0.15366886319887324,0.8261837517904922,0.00025
38,0.15523491435177733,0.8277107375476339,0.00025
39,0.15030848143728479,0.8315417150887814,0.00025
40,0.15007695530867593,0.8280282965325261,0.00025
41,0.1455445617609189,0.8267918434636903,0.00025
42,0.1515176648478108,0.8303930974838518,0.00025
43,0.14958886603164337,0.8266702251290505,0.000125
44,0.15062781390874222,0.8284066646847383,0.000125
45,0.1475082087562605,0.8286971973730439,0.000125
46,0.1442214352037569,0.8283796383881518,0.000125
47,0.14541579595863016,0.8279742439393529,0.000125
