epoch,train_loss,val_auc,lr
1,0.275042444846709,0.8372789115646257,0.001
2,0.22881954726372056,0.8838095238095238,0.001
3,0.2099202611595013,0.881904761904762,0.001
4,0.20997054757356037,0.9050340136054422,0.001
5,0.19490809147139543,0.8805442176870748,0.001
6,0.19099866771364332,0.9014965986394557,0.001
7,0.18706154095307562,0.9156462585034013,0.001
8,0.1719494115836141,0.9417687074829932,0.001
9,0.1612852962341624,0.9034013605442176,0.001
10,0.16379882133644047,0.9224489795918367,0.001
11,0.16155001085071466,0.9202721088435374,0.001
12,0.1578170952526971,0.9259863945578231,0.001
13,0.15341050744663365,0.9303401360544218,0.001
14,0.15624860141416846,0.9336054421768708,0.001
15,0.1477754646509355,0.9112925170068027,0.001
16,0.14071809927015813,0.8952380952380953,0.001
17,0.1434652337439491,0.8982312925170067,0.001
18,0.12962751132234665,0.8927891156462585,0.001
19,0.1466486085462206,0.9142857142857143,0.0005
20,0.12408518946656137,0.9194557823129252,0.0005
21,0.11623965419885766,0.9216326530612244,0.0005
22,0.11267981730382558,0.9221768707482993,0.0005
23,0.10656419214401536,0.9224489795918368,0.0005
24,0.11033832177557715,0.9197278911564626,0.0005
25,0.11655397311270085,0.9208163265306123,0.0005
26,0.10729743568724348,0.9170068027210885,0.0005
27,0.09853729727007354,0.9314285714285714,0.0005
28,0.10152836380948244,0.9243537414965987,0.0005
29,0.10442668627994964,0.9197278911564626,0.0005
30,0.10530174013615867,0.9186394557823129,0.00025
31,0.09204550788906088,0.9238095238095237,0.00025
32,0.0877582356618106,0.9221768707482993,0.00025
33,0.08980383662360011,0.9268027210884354,0.00025
34,0.08897615675328645,0.9284353741496598,0.00025
35,0.08463392958386254,0.9281632653061226,0.00025
36,0.08837811273472909,0.9276190476190476,0.00025
37,0.0833358326334383,0.9213605442176871,0.00025
38,0.08728438057479361,0.9172789115646258,0.00025
