epoch,train_loss,val_auc,lr
1,0.36673839872346176,0.7711919948109511,0.001
2,0.29954585972350045,0.8098294640685386,0.001
3,0.27885386642739224,0.8082720737277371,0.001
4,0.2696684801200504,0.8103868814356369,0.001
5,0.25555045796769466,0.8102449933785574,0.001
6,0.2494507177680979,0.8241804275560118,0.001
7,0.24121088557026465,0.8126976297937893,0.001
8,0.23323202618110797,0.8121098078430313,0.001
9,0.22694476464289567,0.8199068944082593,0.001
10,0.2293024333832281,0.8152245885246344,0.001
11,0.2220127264862256,0.8079139752979648,0.001
12,0.21869913219909193,0.8064342855598496,0.001
13,0.2156021344516615,0.821413610442961,0.001
14,0.21256521424370498,0.825227696548742,0.001
15,0.21227194280062325,0.8211771303478285,0.001
16,0.2016472246194787,0.8246162265884707,0.001
17,0.2052271517803851,0.8271026458744358,0.001
18,0.20402156554453652,0.8252783708548418,0.001
19,0.19991776868366876,0.8326768195454177,0.001
20,0.19543738730972504,0.8202785059863247,0.001
21,0.19809873932871125,0.8232108591659685,0.001
22,0.1931240415531118,0.8135016621172401,0.001
23,0.19504473390371505,0.8181839680008648,0.001
24,0.19025931142218064,0.8080693765033378,0.001
25,0.18983536469944007,0.8269877841139429,0.001
26,0.18510924471562523,0.8191265100943219,0.001
27,0.18999972153863107,0.8198359503797195,0.001
28,0.18333969289564614,0.831663333423421,0.001
29,0.18522743704149464,0.8250486473338559,0.001
30,0.18162079863751415,0.8181907245750115,0.0005
31,0.17178693252408603,0.8274269614334748,0.0005
32,0.1662773487088315,0.8394739331369423,0.0005
33,0.16565292825460587,0.8430819437312504,0.0005
34,0.16435863479523227,0.836210507824113,0.0005
35,0.1648644404026425,0.8386766573876381,0.0005
36,0.16528991961578465,0.8311025377692496,0.0005
37,0.16382257017014043,0.8325957406556579,0.0005
38,0.16380751429842802,0.8315349585146348,0.0005
39,0.16146164570268648,0.8306532255884975,0.0005
40,0.1598984308249671,0.8363253695846058,0.0005
41,0.1624371624867325,0.8358186265236076,0.0005
42,0.15873548803728105,0.8326430366746846,0.0005
43,0.16039952458927145,0.8326970892678577,0.0005
44,0.15992246589681264,0.8301093213696927,0.00025
45,0.15122096675336552,0.8339470554849869,0.00025
46,0.15726807159845987,0.8334403124239885,0.00025
47,0.15470906969906809,0.8313660441609686,0.00025
48,0.1565365138189828,0.8369604875543905,0.00025
49,0.1478305432675818,0.8371699413529363,0.00025
50,0.1489861399641715,0.8367577903299912,0.00025
51,0.14432924172574324,0.8361429420826465,0.00025
52,0.14722698619547447,0.8327916813059106,0.00025
53,0.147882754884035,0.8348321666981973,0.00025
54,0.1418426780079054,0.8377341152941813,0.00025
55,0.14581662026985115,0.837186832788303,0.000125
56,0.13893312845834932,0.8334943650171616,0.000125
57,0.14506128035165958,0.8362240209724062,0.000125
58,0.14388336205925412,0.8344740682684253,0.000125
59,0.1438187516743674,0.835122699386503,0.000125
60,0.14136878163825237,0.833119375152023,0.000125
61,0.144204518772676,0.8367713034782844,0.000125
62,0.14104912256789773,0.8373388557066025,0.000125
63,0.14404689838953463,0.8357307910597012,0.000125
