epoch,train_loss,val_auc,lr
1,0.3804670770835754,0.8869758992726391,0.001
2,0.31357305048750733,0.9012142295048209,0.001
3,0.29394718536881587,0.902828544321951,0.001
4,0.2769535429236371,0.9099734502210031,0.001
5,0.26599920372562785,0.8961028454596935,0.001
6,0.2567408840809779,0.9142537747019585,0.001
7,0.2494701715824621,0.9125843010641974,0.001
8,0.2453896359592428,0.9141066845136094,0.001
9,0.24107164367890221,0.9152760515109839,0.001
10,0.23898047281812201,0.9165998632061249,0.001
11,0.23696476133262248,0.9113119709349786,0.001
12,0.23544719829573071,0.9129814445727398,0.001
13,0.23176188334526732,0.919681402652036,0.001
14,0.22563907360893118,0.9102308580506139,0.001
15,0.22400969971379434,0.9178427752976738,0.001
16,0.21774037360839552,0.921152304535526,0.001
17,0.21929733688101258,0.9234910385302749,0.001
18,0.21212704182816652,0.9247082098388627,0.001
19,0.2154799258953329,0.9272565473520089,0.001
20,0.2120619104897113,0.9213214582521274,0.001
21,0.20679845113467132,0.919990292047569,0.001
22,0.20623173879210113,0.9240941083025056,0.001
23,0.20622461442379214,0.9256606188084223,0.001
24,0.20523768801822026,0.9258150635061888,0.001
25,0.20196114382172609,0.9206521978951393,0.001
26,0.20870315852950277,0.9197696567650454,0.001
27,0.20083706824539718,0.9257635819402666,0.001
28,0.19323294438436045,0.9256017827330828,0.001
29,0.2010436439880723,0.9289554390274397,0.001
30,0.19136935424758866,0.9254694015635687,0.001
31,0.19807097559208903,0.9268446948246316,0.001
32,0.19006416623520592,0.9287568672731686,0.001
33,0.1912503711005803,0.9238146369446426,0.001
34,0.19062807876318408,0.925653264299005,0.001
35,0.18365007417466225,0.9228732597392091,0.001
36,0.18397412740748942,0.9322576137558743,0.001
37,0.1781143950850898,0.9238440549823124,0.001
38,0.18546003150985763,0.9274624736156974,0.001
39,0.18721060676310478,0.9334122717344139,0.001
40,0.18329699788049275,0.9325370851137375,0.001
41,0.18664337266033693,0.9332284089989776,0.001
42,0.174907490028776,0.9256312007707526,0.001
43,0.1768666817582929,0.9275801457663766,0.001
44,0.1767585648129492,0.9323201270859227,0.001
45,0.17379818764120855,0.9252928933375498,0.001
46,0.17357382967753107,0.9316177714365562,0.001
47,0.17119734257478733,0.9304925314956867,0.001
48,0.17672510526258162,0.9290142751027792,0.001
49,0.17145164768181115,0.9349125916555735,0.001
50,0.16925851285724897,0.9322943863029617,0.001
51,0.1636781857649078,0.9331622184142206,0.001
52,0.17031332593671333,0.9360084135587735,0.001
53,0.16547752903925922,0.9293967095924864,0.001
54,0.16547340754130802,0.9305072405145214,0.001
55,0.16590111899326276,0.9329636466599494,0.001
56,0.16289706929114903,0.9303748593450073,0.001
57,0.1638379726155609,0.9285730045377323,0.001
58,0.1612333436565167,0.9291687198005456,0.001
59,0.16068403222368438,0.9282052790668599,0.001
60,0.16541047206221293,0.9291319472534585,0.001
61,0.15919330303749926,0.9282935331798692,0.001
62,0.16024757862511085,0.9274992461627847,0.001
63,0.1639372941433505,0.9331622184142206,0.0005
64,0.15200638328127034,0.9326474027549992,0.0005
65,0.14197722827678,0.9340594685631494,0.0005
66,0.1502380503018188,0.931367718116363,0.0005
67,0.14484862913541655,0.9350890998815924,0.0005
68,0.1426610589638343,0.9326988843209213,0.0005
69,0.14387090674086614,0.9310882467584998,0.0005
70,0.14317006266017818,0.9373542887821669,0.0005
71,0.13920997221602757,0.9317501526060703,0.0005
72,0.14455323950324891,0.9345889932412058,0.0005
73,0.14305524652123375,0.9308087754006369,0.0005
74,0.13991255837705638,0.9308381934383068,0.0005
75,0.14215955250848186,0.9286391951224893,0.0005
76,0.13918047672773615,0.9292202013664678,0.0005
77,0.13859355085022856,0.9353759257488728,0.0005
78,0.13856119411943205,0.9316251259459737,0.0005
79,0.13729548558335056,0.9316398349648086,0.0005
80,0.13419832867700882,0.9295952813467576,0.0005
81,0.13943121826167598,0.9322723227747093,0.00025
82,0.12855617330194208,0.9334858168285884,0.00025
83,0.13093289929578733,0.9347655014672246,0.00025
84,0.12470940473769278,0.9360451861058607,0.00025
85,0.13069968231972176,0.9339197328842179,0.00025
86,0.12928768903647073,0.9323238043406313,0.00025
87,0.1246264172642755,0.9332136999801428,0.00025
88,0.13315923946320743,0.9290363386310316,0.00025
89,0.12581236785531885,0.9336990976016943,0.00025
90,0.12862154163663622,0.9331254458671334,0.00025
91,0.12729269729105042,0.9343095218833427,0.00025
92,0.12107242939756285,0.9303748593450074,0.000125
93,0.12559267888078318,0.9327797839245133,0.000125
94,0.1252914829696317,0.9317575071154877,0.000125
95,0.11848814900985977,0.9315662898706341,0.000125
96,0.12194303536285275,0.9314044906634502,0.000125
97,0.12707441881022188,0.9329415831316972,0.000125
98,0.11711261560334982,0.9310294106831603,0.000125
99,0.11944920782054716,0.9314559722293725,0.000125
100,0.12359581911586784,0.9319634333791764,0.000125
