epoch,train_loss,val_auc,lr
1,0.3696078623547759,0.8995030882831003,0.001
2,0.3078339855919886,0.8401722273454033,0.001
3,0.28390741245170803,0.9131366474049798,0.001
4,0.2716737812066368,0.9120154447326694,0.001
5,0.25479377795686176,0.9231279564256856,0.001
6,0.24983038071216032,0.9243155024513868,0.001
7,0.2426940662348446,0.9149279179465405,0.001
8,0.23637575158356552,0.9169314872189529,0.001
9,0.23131980825738216,0.9227298963053387,0.001
10,0.22459849839329643,0.9087646204165035,0.001
11,0.23174524899097226,0.9247400999130903,0.001
12,0.22459000589601663,0.9263456090651558,0.001
13,0.2166708828947011,0.9290889067278794,0.001
14,0.21411659615800444,0.9311886738627091,0.001
15,0.21139439389653727,0.9222920301729572,0.001
16,0.20757573842047727,0.9185237277003403,0.001
17,0.20204655546396685,0.92908558956021,0.001
18,0.20571804455195689,0.9307574420656667,0.001
19,0.20111446189028875,0.9224711572271131,0.001
20,0.19684551347913382,0.9205870059908049,0.001
21,0.19674267291946337,0.9252973840815757,0.001
22,0.19334462873069694,0.923678606258832,0.001
23,0.1904472870409756,0.927692379138996,0.001
24,0.19847985411935093,0.9272412443359361,0.001
25,0.18378123250586492,0.9204344162780053,0.0005
26,0.1765120314299335,0.9258546682500612,0.0005
27,0.1706007988234501,0.924089935049857,0.0005
28,0.1684861284925875,0.9232871804738243,0.0005
29,0.16605213543186578,0.9258248137410353,0.0005
30,0.16352247782314075,0.9280240959059517,0.0005
31,0.16057317976497978,0.9197179080613809,0.0005
32,0.16153376731331878,0.9272412443359361,0.0005
33,0.15292058830208538,0.9237184122708667,0.0005
34,0.16001691454920075,0.922059828436088,0.0005
35,0.15958392532264323,0.9217944550225237,0.0005
36,0.15510055653793853,0.9193530196177295,0.00025
37,0.14433165165684606,0.9208125733923346,0.00025
38,0.1442012173683883,0.92309478474899,0.00025
39,0.13784984923770305,0.9218209923638799,0.00025
40,0.13716466399834448,0.9215357159442982,0.00025
41,0.13946319720842074,0.9211708275006468,0.00025
42,0.13818299036274959,0.9214229322435331,0.00025
43,0.14000660239752863,0.922517597574487,0.00025
44,0.13661200170865204,0.9177740478070204,0.00025
