epoch,train_loss,val_auc,lr
1,0.3088537840973633,0.7738775510204081,0.001
2,0.26809871644160826,0.8272108843537415,0.001
3,0.24720390774214845,0.8764625850340136,0.001
4,0.25151785521865194,0.8723809523809524,0.001
5,0.2373468855410132,0.8876190476190476,0.001
6,0.23509219713490126,0.9047619047619047,0.001
7,0.22023133903211006,0.8876190476190475,0.001
8,0.21546655923658958,0.9034013605442177,0.001
9,0.21049175386817098,0.9112925170068027,0.001
10,0.20443434757358245,0.9017687074829932,0.001
11,0.1994444650548105,0.9096598639455782,0.001
12,0.18980322675850556,0.907482993197279,0.001
13,0.18369976118320727,0.8982312925170067,0.001
14,0.1837660900812416,0.9061224489795918,0.001
15,0.18292899801379245,0.8982312925170067,0.001
16,0.17351899297941126,0.9077551020408163,0.001
17,0.18310256154482601,0.8930612244897959,0.001
18,0.16937004776704706,0.9069387755102042,0.001
19,0.16456471857527133,0.923265306122449,0.001
20,0.17515000659242538,0.9085714285714287,0.001
21,0.1622684994575025,0.9281632653061225,0.001
22,0.16258527732835776,0.9164625850340137,0.001
23,0.157338206360055,0.915374149659864,0.001
24,0.15417369767909742,0.915374149659864,0.001
25,0.15713788438161821,0.9077551020408163,0.001
26,0.1473768013351746,0.9058503401360545,0.001
27,0.13493157176267706,0.9014965986394557,0.001
28,0.14699569007064248,0.9129251700680273,0.001
29,0.1444482302468545,0.9134693877551021,0.001
30,0.1371011481485294,0.9172789115646259,0.001
31,0.1427072519412781,0.9069387755102041,0.001
32,0.13747342495821208,0.9153741496598641,0.0005
33,0.1288918927880644,0.9104761904761905,0.0005
34,0.12668894200986275,0.9126530612244899,0.0005
35,0.12625792103110986,0.913469387755102,0.0005
36,0.12072246362462298,0.9053061224489796,0.0005
37,0.11324565135340654,0.9208163265306122,0.0005
38,0.12076320258412349,0.9129251700680271,0.0005
39,0.12630077714986776,0.9118367346938776,0.0005
40,0.11707562284008541,0.9142857142857144,0.0005
41,0.12252389785594309,0.9123809523809524,0.0005
42,0.11922416820856754,0.9123809523809524,0.0005
43,0.11937349629007829,0.9104761904761905,0.00025
44,0.11592256021863631,0.910204081632653,0.00025
45,0.10241925818774536,0.913469387755102,0.00025
46,0.11599834816904772,0.9137414965986393,0.00025
47,0.1052063515092277,0.9099319727891156,0.00025
48,0.11335781787263831,0.9156462585034014,0.00025
49,0.10354996595825554,0.9080272108843538,0.00025
50,0.1070009640609945,0.9197278911564626,0.00025
51,0.10145824123884885,0.9145578231292518,0.00025
