epoch,train_loss,val_auc,lr
1,0.3353494354007643,0.8949114149340668,0.001
2,0.292330597529115,0.9085025483375131,0.001
3,0.27337675132597206,0.9099808047304204,0.001
4,0.2639455441612223,0.9135036147413785,0.001
5,0.2469884344280568,0.9230571224746452,0.001
6,0.24236293426314506,0.9232556942289164,0.001
7,0.23662862154934972,0.9315442263423818,0.001
8,0.23393638020597307,0.9302424781754934,0.001
9,0.22995739375300167,0.9354715343712996,0.001
10,0.22324901530942728,0.9323311588500489,0.001
11,0.21970569051701927,0.9309705746078208,0.001
12,0.21914640534848145,0.9299335887799602,0.001
13,0.21104422068458425,0.9357804237668328,0.001
14,0.20380112885817894,0.9335961344698501,0.001
15,0.2029610476495363,0.9254988196012384,0.001
16,0.1984191639235507,0.9319928514168463,0.001
17,0.2011480118451708,0.9292863919512249,0.001
18,0.19557170024825396,0.9327871384339308,0.001
19,0.19434579864172963,0.937563892300564,0.001
20,0.19069527631803326,0.9320663965110207,0.001
21,0.18551999637898842,0.929764435063359,0.001
22,0.19054151371760983,0.9362952394260541,0.001
23,0.18560739907792254,0.9300659699494745,0.001
24,0.18193736078645997,0.9310735377396651,0.001
25,0.17933854328028137,0.9207992880834884,0.001
26,0.17837848453701954,0.933787351714704,0.001
27,0.18247731384140495,0.9413257238675894,0.001
28,0.1750740459395249,0.9361775672753748,0.001
29,0.1748416572427383,0.9375528605364378,0.001
30,0.17103681925739103,0.9411712791698229,0.001
31,0.17217093771043152,0.9361371174735789,0.001
32,0.17042251808531844,0.9307425848158797,0.001
33,0.16174403710253799,0.9322870317935442,0.001
34,0.16681271927010013,0.9346331202977106,0.001
35,0.16588513745969874,0.9289775025556921,0.001
36,0.16132365464018675,0.934280103845673,0.001
37,0.15909020760210563,0.9405461458693396,0.001
38,0.1605656411042968,0.9316251259459737,0.0005
39,0.14487647055663183,0.9349934912591655,0.0005
40,0.14246326632449294,0.936030477087026,0.0005
41,0.13902368987889568,0.9366261923498393,0.0005
42,0.1355677752550942,0.9386928094961425,0.0005
43,0.14052218643615522,0.9331622184142206,0.0005
44,0.13431568759983353,0.9336402615263549,0.0005
45,0.13191034481129837,0.93290481058461,0.0005
46,0.13431320310326283,0.9337211611299469,0.0005
47,0.1319729463936502,0.9335299438850931,0.0005
48,0.1276965587853927,0.9343757124680998,0.0005
49,0.12878135863326437,0.933706452111112,0.00025
50,0.11800044942062532,0.9394061969096351,0.00025
51,0.11591322261847264,0.9382662479499305,0.00025
52,0.11673646875102882,0.9368357958682366,0.00025
53,0.11885680667316204,0.9357730692574151,0.00025
54,0.11210762777155138,0.9377955593472137,0.00025
55,0.11403784254168486,0.9361518264924139,0.00025
56,0.11341812144213194,0.9363246574637238,0.00025
57,0.11736079771727953,0.9382515389310956,0.00025
