epoch,train_loss,val_auc,lr
1,0.34220646633924695,0.9223650078616874,0.001
2,0.29338023885559533,0.9370467919671467,0.001
3,0.27054346498390713,0.9280240959059516,0.001
4,0.26194050039411126,0.9277388194863697,0.001
5,0.2489670795041884,0.9332917581652083,0.001
6,0.2425596788859688,0.9271682666472059,0.001
7,0.23681379510071857,0.9445236878943284,0.001
8,0.2341816604500165,0.9384333680530216,0.001
9,0.22839287925728768,0.9392427569643935,0.001
10,0.22240938464851429,0.9397071604381315,0.001
11,0.21883137052560142,0.9380419422680139,0.001
12,0.21416004974822217,0.9365492168167133,0.001
13,0.2068834498018733,0.9359521266361931,0.001
14,0.2035830382503507,0.9272611473419534,0.001
15,0.20771940929778182,0.9311555021860136,0.001
16,0.20362525666699358,0.9365293138106958,0.001
17,0.19640217722416842,0.930717636053632,0.001
18,0.2012740943502112,0.9346517969097267,0.0005
19,0.18120744953279233,0.9416709236985092,0.0005
20,0.17894296854982614,0.9379822332499618,0.0005
21,0.17077158521300015,0.9411866172187539,0.0005
22,0.17066954765504633,0.9414652593029966,0.0005
23,0.16859568211606188,0.9405696240322162,0.0005
24,0.16377008367928841,0.9388314281733685,0.0005
25,0.16877476490131943,0.9409411468112068,0.0005
26,0.1684015784925715,0.9388977715267597,0.0005
27,0.1606163850661503,0.942068983818856,0.0005
28,0.16395215226204865,0.9435484405994785,0.0005
29,0.15438794436781625,0.9405165493495036,0.00025
30,0.14853789403910517,0.9404701090021297,0.00025
31,0.1485521729216982,0.9392493912997327,0.00025
32,0.14505515669035193,0.9440659187559295,0.00025
33,0.14365554781849,0.9415050653150313,0.00025
34,0.1449656194740576,0.9369804486137556,0.00025
35,0.14062216753840523,0.9399260935043222,0.00025
36,0.13897678487523102,0.9395678393960101,0.00025
37,0.13801897352968248,0.9422613795436904,0.00025
