epoch,train_loss,val_auc,lr
1,0.36020725910133616,0.8902216531436797,0.001
2,0.3087057908477881,0.9135413418606656,0.001
3,0.28863032641394026,0.9134451439982486,0.001
4,0.27511122118273584,0.91403228267576,0.001
5,0.27207648945038015,0.9088575011112513,0.001
6,0.2559133652385269,0.9165400614339452,0.001
7,0.2598369572882008,0.9056398484717809,0.001
8,0.2544994258025302,0.9194525346478164,0.001
9,0.24854707277829186,0.9179133688491419,0.001
10,0.24339206844167324,0.9158102845466427,0.001
11,0.23236411546454225,0.9067942228207866,0.001
12,0.23426693210152766,0.9230284413955988,0.001
13,0.22894029144596245,0.916646210799371,0.001
14,0.22666962888666944,0.9129906920275193,0.001
15,0.22287259397408965,0.9173693533513345,0.001
16,0.22610523180844003,0.9169646588956485,0.001
17,0.22414458309664778,0.9158434562233383,0.001
18,0.2154386680833351,0.9181455705860109,0.001
19,0.21205843407553332,0.916175172990294,0.001
20,0.20984966635780408,0.9142047753945771,0.001
21,0.20817436703613826,0.905361206387538,0.001
22,0.2088954696607162,0.910310420550517,0.001
23,0.20715151793066314,0.9105757939640817,0.0005
24,0.19387148819925845,0.9066714876170132,0.0005
25,0.18757286986657093,0.9133688491418488,0.0005
26,0.18853335597055376,0.9126523409252244,0.0005
27,0.1841362268973588,0.9004849699132893,0.0005
28,0.1880830453039361,0.9124665795357294,0.0005
29,0.18301148941736814,0.9068340288328213,0.0005
30,0.1884071567667974,0.910303786215178,0.0005
31,0.17803885404457273,0.9120552507447041,0.0005
32,0.1791436118834451,0.9067875884854477,0.0005
33,0.17944533953026728,0.9082935826074263,0.0005
34,0.1805416978299045,0.9081078212179314,0.00025
35,0.1774572999068058,0.9139261333103343,0.00025
36,0.17069878385740545,0.9141185290351685,0.00025
37,0.17091554178021642,0.9073647756599506,0.00025
38,0.16823773240714712,0.9083002169427656,0.00025
39,0.16878459101911542,0.9113188395220624,0.00025
40,0.15944633506892356,0.9120751537507213,0.00025
41,0.1644221524219342,0.9105625252934034,0.00025
42,0.1649811899505465,0.911643921953679,0.00025
