epoch,train_loss,val_auc,lr
1,0.29734449164406335,0.8461368653421634,0.001
2,0.25050462285677594,0.8753495217071376,0.001
3,0.22835427590908894,0.8809418690213392,0.001
4,0.21804678914049502,0.9004415011037529,0.001
5,0.2105359811591738,0.9130242825607064,0.001
6,0.20710536814827957,0.9160412067696837,0.001
7,0.2032795152591385,0.9222222222222222,0.001
8,0.19158544601829908,0.9179543782192789,0.001
9,0.19174058697454197,0.934289919058131,0.001
10,0.190625461041169,0.9269315673289183,0.001
11,0.18444285395794546,0.9243561442236938,0.001
12,0.17105921488681822,0.9335540838852097,0.001
13,0.17272426915987757,0.9298013245033113,0.001
14,0.17158273762949855,0.922075055187638,0.001
15,0.16213521145227303,0.9287711552612214,0.001
16,0.16242082595218532,0.9352465047829286,0.001
17,0.1572073880232321,0.9339955849889625,0.001
18,0.15845207885173138,0.934289919058131,0.001
19,0.15786069225870622,0.9403973509933775,0.001
20,0.14823625242437116,0.9359823399558499,0.001
21,0.15048519906803548,0.9278145695364238,0.001
22,0.1517368597156219,0.9309050772626931,0.001
23,0.14007205351163413,0.9388520971302429,0.001
24,0.1337359926400294,0.9398822663723326,0.001
25,0.13870208462079367,0.934289919058131,0.001
26,0.1275056111827758,0.9345842531272995,0.001
27,0.139299811676865,0.9368653421633554,0.001
28,0.14197894339343065,0.9291390728476822,0.001
29,0.12973017213302107,0.9183958793230317,0.001
30,0.12515539006725826,0.9300220750551875,0.0005
31,0.1267938556637776,0.9280353200883003,0.0005
32,0.11702467588371296,0.9334069168506255,0.0005
33,0.11429866431778624,0.9294334069168507,0.0005
34,0.12092078554872945,0.9267844002943342,0.0005
35,0.1074088815855616,0.9271523178807948,0.0005
36,0.11551737889609567,0.9240618101545255,0.0005
37,0.1127069869076326,0.9231052244297278,0.0005
38,0.10527882055775203,0.92906548933039,0.0005
39,0.10698493219362264,0.9232523914643119,0.0005
40,0.1108385622122209,0.9316409124356144,0.0005
41,0.10306927474552136,0.9312729948491538,0.00025
42,0.10231952043131715,0.9311994113318617,0.00025
43,0.10312125765488651,0.9272259013980869,0.00025
44,0.09863534916675727,0.928550404709345,0.00025
45,0.10468347036959864,0.9284032376747609,0.00025
46,0.09425367365659952,0.9342899190581311,0.00025
47,0.09775287834287599,0.9363502575423105,0.00025
48,0.09821104318965179,0.9309786607799853,0.00025
49,0.09690793256723244,0.929654157468727,0.00025
