epoch,train_loss,val_auc,lr
1,0.3755499688499177,0.8837913966948835,0.001
2,0.31199678027385475,0.8935361216730038,0.001
3,0.2966596646082852,0.897794382625707,0.001
4,0.2825139300285586,0.9049282567606328,0.001
5,0.27012059037155406,0.9040015885740341,0.001
6,0.25755354186459123,0.8946172345573689,0.001
7,0.2551977313878367,0.8944848533878549,0.001
8,0.2523142946675219,0.8991843849056048,0.001
9,0.24888370450989394,0.9090247185061521,0.001
10,0.24393310279016844,0.8971839583440586,0.001
11,0.2365301875522853,0.9086790565635321,0.001
12,0.23683713568394799,0.9118341411036177,0.001
13,0.23269653943660243,0.9079288966029522,0.001
14,0.227678359385334,0.9064212221723749,0.001
15,0.2290320453507865,0.9002728522993872,0.001
16,0.22329468794124085,0.9148862625118591,0.001
17,0.22191560028799828,0.914753881342345,0.001
18,0.21622320258373026,0.9169161071110751,0.001
19,0.2101029243360797,0.9109001184076015,0.001
20,0.20844646396734712,0.9102235035411962,0.001
21,0.20982353303827284,0.9075611711320797,0.001
22,0.20689871836594478,0.8918666480352427,0.001
23,0.21081404407997303,0.9086349295070272,0.001
24,0.20205187712587813,0.913966948834678,0.001
25,0.2031486000791717,0.903589736046657,0.001
26,0.1985601278679406,0.9112751983878915,0.001
27,0.1985763377205139,0.9229394503239661,0.001
28,0.19726616816212167,0.905259209684418,0.001
29,0.1983623385887586,0.9079068330746997,0.001
30,0.19265088574539616,0.888711563495157,0.001
31,0.19025699971846324,0.9051121194960692,0.001
32,0.1950648320763635,0.9034647093865603,0.001
33,0.1848306473556961,0.910973663501776,0.001
34,0.18547742211956156,0.8997948091872531,0.001
35,0.18841867611375396,0.9023835965021952,0.001
36,0.18626320948209768,0.9187106074089328,0.001
37,0.1817796400137852,0.9142537747019586,0.001
38,0.18369979227604888,0.9176074309963154,0.0005
39,0.1717202019836565,0.9196225665766964,0.0005
40,0.16906974515725526,0.9254473380353163,0.0005
41,0.16569960428536665,0.9151914746526834,0.0005
42,0.1629190393493849,0.9244691882827956,0.0005
43,0.1629968860271953,0.9224687617212494,0.0005
44,0.16268585825638462,0.9211081774790213,0.0005
45,0.16619203732725446,0.9175044678644712,0.0005
46,0.16861286537911477,0.9270248803053592,0.0005
47,0.16289232023093733,0.9152319244544791,0.0005
48,0.16412636498317437,0.9222996080046482,0.0005
49,0.1658470482588731,0.9260062807510424,0.0005
50,0.1617552363513602,0.9249766494325995,0.0005
51,0.159508786346193,0.9283008876892866,0.0005
52,0.1597602206075291,0.9250612262909003,0.0005
53,0.1616878493102524,0.9227261695508601,0.0005
54,0.15924554535359012,0.9116502783681814,0.0005
55,0.15801082704213856,0.9160703385280685,0.0005
56,0.15332249714291912,0.9170779063182591,0.0005
57,0.15513858232530242,0.9213950033463018,0.0005
58,0.15041570646555893,0.9229799001257621,0.0005
59,0.15388510856851412,0.9076935523015938,0.0005
60,0.15586382876138974,0.9238881820388172,0.0005
61,0.15239955615646025,0.9247927866971635,0.0005
62,0.1494651381153086,0.8969633230615351,0.00025
63,0.15068099866838963,0.9157099675666135,0.00025
64,0.15174754480380878,0.920041773613491,0.00025
65,0.14988534588755742,0.9217627288171742,0.00025
66,0.1477304806862406,0.9190930418986402,0.00025
67,0.1460163442466902,0.9198726198968898,0.00025
68,0.13942669670429847,0.9155996499253517,0.00025
69,0.14116910820221917,0.914915680549529,0.00025
70,0.14333483875561492,0.9165925086967074,0.00025
71,0.14275818685646013,0.9168352075074832,0.00025
72,0.14545822431841085,0.9206007163292173,0.00025
73,0.14167181281689112,0.9175118223738885,0.000125
74,0.14206069511224795,0.9171735149406859,0.000125
75,0.13624149255459314,0.9201888638018402,0.000125
76,0.14164418104289053,0.9194717991336387,0.000125
77,0.1351583850242479,0.9207551610269836,0.000125
78,0.13878698234639056,0.918107537636702,0.000125
79,0.13535903208077069,0.9174971133550537,0.000125
80,0.1374196429652789,0.9167910804509786,0.000125
81,0.13328100185337774,0.9144302829279772,0.000125
