epoch,train_loss,val_auc,lr
1,0.2929261351056378,0.76796875,0.001
2,0.25269895473509346,0.8618923611111111,0.001
3,0.2350136686979056,0.8565104166666666,0.001
4,0.2251871243384655,0.8776909722222223,0.001
5,0.2057688793229086,0.8964409722222222,0.001
6,0.19536992793774788,0.8969618055555555,0.001
7,0.1967302173679415,0.8176215277777779,0.001
8,0.19882168118431975,0.8835937500000001,0.001
9,0.1846905609275245,0.8691840277777778,0.001
10,0.1863670086739324,0.9118923611111112,0.001
11,0.17880499689026946,0.8988715277777778,0.001
12,0.1716831333878386,0.9044270833333333,0.001
13,0.15479733364575995,0.9146701388888888,0.001
14,0.16131075295328184,0.9073784722222222,0.001
15,0.14731108001018603,0.9072048611111112,0.001
16,0.14469238994382416,0.9144965277777777,0.001
17,0.15440369384131056,0.9193576388888889,0.001
18,0.1309524075372225,0.9167534722222223,0.001
19,0.13865059301370883,0.9018229166666667,0.001
20,0.14628107993657352,0.925954861111111,0.001
21,0.12736178202786821,0.8861979166666667,0.001
22,0.13836954293284404,0.9144965277777778,0.001
23,0.1335321624239589,0.9188368055555556,0.001
24,0.12479644145522713,0.9129340277777779,0.001
25,0.1258423180904704,0.86328125,0.001
26,0.12182138060188778,0.9068576388888889,0.001
27,0.1106230169345101,0.9087673611111111,0.001
28,0.12390063570352608,0.9082465277777777,0.001
29,0.1125062723802853,0.8815104166666666,0.001
30,0.11504095119753563,0.9134548611111112,0.001
31,0.10699306917554549,0.9073784722222222,0.0005
32,0.10069401566005541,0.8757812500000001,0.0005
33,0.095694692724837,0.911545138888889,0.0005
34,0.0891467952584189,0.8947048611111111,0.0005
35,0.08716814417117122,0.8736979166666669,0.0005
36,0.08678277468180838,0.8950520833333334,0.0005
37,0.08601101666082256,0.8877604166666666,0.0005
38,0.07340086162393633,0.8999131944444444,0.0005
39,0.08457351456995836,0.8901909722222222,0.0005
40,0.08731733163956164,0.8743923611111112,0.0005
41,0.08382535853799973,0.8953993055555555,0.0005
42,0.08583705115864296,0.8738715277777779,0.00025
43,0.07324613837416238,0.8969618055555556,0.00025
44,0.06670189144577993,0.8860243055555556,0.00025
45,0.07010768722676443,0.8830729166666667,0.00025
46,0.06886602299283176,0.8820312499999999,0.00025
47,0.06744052852686429,0.8868923611111112,0.00025
48,0.06585650590577805,0.8957465277777777,0.00025
49,0.06484232739125954,0.8816840277777778,0.00025
50,0.06556350643019034,0.9000868055555555,0.00025
